CustomerID,Recency,Frequency,Monetary,Cluster
C107469,576,1,573.44,3
C107482,641,1,896.0,3
C107486,1001,1,5401.53,0
C107489,1003,1,4801.28,0
C107503,760,1,322.56,3
C107516,945,1,4801.28,0
C107527,762,1,7502.0,3
C107530,723,1,47.07,3
C107542,843,1,35.84,0
C107549,184,1,4801.28,1
C107553,967,1,2700.7200000000003,0
C107580,974,1,1200.32,0
C107582,847,1,4200.0,0
C107598,875,1,47.07,0
C107602,479,1,4801.28,1
C107605,760,1,300.08,3
C107606,790,1,4801.28,0
C107608,483,1,1200.32,3
C107616,852,1,293.25,0
C107629,943,1,4801.28,0
C107634,387,1,322.56,1
C107640,578,1,7502.0,3
C107646,1030,1,896.0,0
C107653,997,1,300.08,0
C107668,669,1,143.36,3
C107681,1055,1,300.08,0
C107684,451,1,1016.5,1
C107686,878,1,4200.0,0
C107688,632,1,26250.0,2
C107709,852,1,300.08,0
C107710,482,1,162.64,3
C107712,514,1,4801.28,3
C107714,519,1,2700.7200000000003,3
C107728,969,1,20.92,0
C107735,817,1,7502.0,0
C107736,757,1,83.68,3
C107758,755,1,1200.32,3
C107766,518,1,300.08,3
C107774,520,1,7502.0,3
C107776,690,1,4801.28,3
C107777,458,1,4801.28,1
C107797,481,1,365.94,3
C107807,154,1,20.92,1
C107818,815,1,1200.32,0
C107828,785,1,2700.7200000000003,0
C107829,669,1,187.68,3
C107835,1066,1,5401.53,0
C107837,1064,1,143.36,0
C107852,640,1,4801.28,3
C107863,389,1,7502.0,1
C107881,544,1,322.56,3
C107886,938,1,162.64,0
C107899,511,1,573.44,3
C107911,972,1,7502.0,0
C107916,791,1,242.4,0
C107927,695,1,15.15,3
C107937,455,1,573.44,1
C107945,755,1,40.66,3
C107947,450,1,5401.53,1
C107952,600,1,4801.28,3
C107979,878,1,1200.32,0
C107988,998,1,187.68,0
C107989,154,1,1200.32,1
C107992,879,1,300.08,0
C107997,1026,1,378.75,0
C107998,1006,1,896.0,0
C108001,362,1,162.64,1
C108013,184,1,365.94,1
C108016,701,1,1200.32,3
C108022,728,1,20.92,3
C108028,611,1,650.56,3
C108029,727,1,7502.0,3
C108032,542,1,130.75,3
C108041,483,1,162.64,3
C108048,885,1,15.15,0
C108049,548,1,130.75,3
C108055,999,1,9602.72,2
C108056,573,1,650.56,3
C108064,93,1,1016.5,1
C108065,822,1,300.08,0
C108073,1055,1,650.56,0
C108087,815,1,11.73,0
C108101,659,1,2400.68,3
C108106,1062,1,300.08,0
C108108,631,1,5401.53,3
C108123,485,1,293.25,3
C108130,1029,1,47.07,0
C108141,122,1,5.23,1
C108146,1001,1,11.73,0
C108176,245,1,143.36,1
C108196,909,1,4200.0,0
C108212,520,1,4801.28,3
C108217,906,1,1016.5,0
C108225,692,1,7502.0,3
C108229,574,1,650.56,3
C108235,517,1,20.92,3
C108238,458,1,130.75,1
C108243,123,1,7502.0,1
C108246,761,1,1016.5,3
C108249,304,1,300.08,1
C108278,1063,1,5.23,0
C108281,391,1,26250.0,2
C108319,975,1,7502.0,0
C108320,910,1,9602.72,2
C108330,816,1,300.08,0
C108336,754,1,9450.0,2
C108337,578,1,365.94,3
C108345,480,1,1200.32,3
C108351,62,1,300.08,1
C108362,976,1,83.68,0
C108367,364,1,47.07,1
C108373,634,1,378.75,3
C108377,635,1,2700.7200000000003,3
C108381,722,1,600.17,3
C108383,752,1,60.6,3
C108387,550,1,47.07,3
C108389,1026,1,300.08,0
C108392,1024,1,2700.7200000000003,0
C108396,631,1,5.23,3
C108419,367,1,26250.0,2
C108424,541,1,573.44,3
C108431,275,1,300.08,1
C108465,945,1,4801.28,0
C108485,392,1,2400.68,1
C108487,604,1,300.08,3
C108493,123,1,130.75,1
C108497,661,1,573.44,3
C108508,944,1,600.17,0
C108524,818,1,143.36,0
C108530,1031,1,9602.72,2
C108532,609,1,4801.28,3
C108537,485,1,2700.7200000000003,3
C108553,611,1,650.56,3
C108561,660,1,5.23,3
C108563,1035,1,1050.0,0
C108572,450,1,47.07,1
C108581,303,1,7502.0,1
C108589,636,1,1016.5,3
C108593,724,1,15004.25,2
C108596,391,1,187.68,1
C108604,761,1,650.56,3
C108614,602,1,35.84,3
C108616,792,1,300.08,0
C108625,846,1,896.0,0
C108627,481,1,15004.25,2
C108633,635,1,83.68,3
C108644,124,1,11.73,1
C108654,396,1,20.92,1
C108656,699,1,105.57,3
C108677,1032,1,9602.72,2
C108683,877,1,40.66,0
C108690,670,1,600.17,3
C108698,906,1,35.84,0
C108707,936,1,40.66,0
C108716,761,1,4801.28,3
C108727,1,1,83.68,1
C108731,640,1,5401.53,3
C108733,581,1,130.75,3
C108749,909,1,1200.32,0
C108759,974,1,2700.7200000000003,0
C108763,154,1,1016.5,1
C108765,514,1,600.17,3
C108770,937,1,130.75,0
C108776,998,1,1016.5,0
C108778,482,1,896.0,3
C108785,602,1,60.6,3
C108792,1058,1,600.17,0
C108794,997,1,300.08,0
C108801,2,1,4801.28,1
C108820,610,1,4801.28,3
C108821,726,1,60.6,3
C108827,731,1,20.92,3
C108834,847,1,4801.28,0
C108843,729,1,162.64,3
C108849,479,1,1200.32,3
C108852,885,1,162.64,0
C108855,547,1,15.15,3
C108856,516,1,300.08,3
C108858,453,1,7502.0,1
C108888,634,1,300.08,3
C108894,417,1,40.66,1
C108920,885,1,7502.0,0
C108930,611,1,136.35000000000002,3
C108933,417,1,293.25,1
C108956,421,1,573.44,1
C108961,699,1,300.08,3
C108964,31,1,9602.72,1
C108982,757,1,4801.28,3
C108984,1061,1,136.35000000000002,0
C108988,1026,1,1200.32,0
C108993,695,1,7502.0,3
C108996,700,1,4200.0,3
C109016,518,1,16800.0,2
C109031,907,1,162.64,0
C109038,875,1,60.6,0
C109042,664,1,83.68,3
C109043,549,1,1200.32,3
C109051,875,1,40.66,0
C109058,361,1,573.44,1
C109091,967,1,322.56,0
C109093,1024,1,365.94,0
C109095,631,1,2400.68,3
C109100,485,1,1200.32,3
C109101,843,1,4801.28,0
C109102,578,1,4801.28,3
C109116,185,1,2400.68,1
C109124,573,1,47.07,3
C109131,633,1,1050.0,3
C109143,393,1,4801.28,1
C109145,907,1,1200.32,0
C109148,668,1,600.17,3
C109173,965,1,300.08,0
C109187,216,1,2700.7200000000003,1
C109198,786,1,26250.0,2
C109207,418,1,35.84,1
C109214,636,1,365.94,3
C109220,843,1,1200.32,0
C109226,358,1,60.6,1
C109229,971,1,1200.32,0
C109230,363,1,15004.25,2
C109237,789,1,4801.28,0
C109240,1029,1,83.68,0
C109260,542,1,7502.0,3
C109262,816,1,130.75,0
C109270,360,1,4801.28,1
C109275,544,1,7502.0,3
C109290,1004,1,35.84,0
C109296,942,1,7502.0,0
C109297,724,1,300.08,3
C109307,428,1,5401.53,1
C109312,1055,1,2700.7200000000003,0
C109318,817,1,130.75,0
C109325,761,1,143.36,3
C109328,358,1,573.44,1
C109331,305,1,162.64,1
C109355,880,1,5401.53,0
C109357,694,1,600.17,3
C109358,914,1,1200.32,0
C109369,1031,1,1200.32,0
C109372,454,1,1200.32,1
C109375,793,1,130.75,0
C109382,814,1,322.56,0
C109387,880,1,40.66,0
C109390,454,1,136.35000000000002,1
C109398,335,1,60.6,1
C109402,912,1,896.0,0
C109409,93,1,1200.32,1
C109415,609,1,2700.7200000000003,3
C109416,669,1,7502.0,3
C109418,426,1,130.75,1
C109428,945,1,7502.0,0
C109430,851,1,1200.32,0
C109439,1031,1,573.44,0
C109446,664,1,365.94,3
C109450,641,1,15004.25,2
C109455,1007,1,26250.0,2
C109460,488,1,293.25,3
C109461,967,1,293.25,0
C109463,782,1,242.4,0
C109465,698,1,5.23,3
C109467,92,1,5.23,1
C109482,665,1,20.92,3
C109484,849,1,162.64,0
C109487,1032,1,1200.32,0
C109496,732,1,4801.28,3
C109500,632,1,573.44,3
C109507,971,1,5.23,0
C109509,1064,1,162.64,0
C109515,542,1,143.36,3
C109518,877,1,40.66,0
C109522,486,1,650.56,3
C109524,758,1,300.08,3
C109538,847,1,4801.28,0
C109540,478,1,7502.0,1
C109543,479,1,5.23,3
C109549,731,1,46.92,3
C109553,936,1,11.73,0
C109562,752,1,162.64,3
C109566,516,1,2700.7200000000003,3
C109568,965,1,378.75,0
C109573,427,1,83.68,1
C109575,1028,1,5401.53,0
C109582,357,1,4200.0,1
C109587,573,1,47.07,3
C109593,155,1,300.08,1
C109594,216,1,242.4,1
C109622,92,1,896.0,1
C109632,910,1,7502.0,0
C109646,426,1,143.36,1
C109649,549,1,1016.5,3
C109655,967,1,2400.68,0
C109657,821,1,9450.0,2
C109670,793,1,2700.7200000000003,0
C109679,965,1,7502.0,0
C109682,31,1,1200.32,1
C109686,1006,1,300.08,0
C109696,944,1,162.64,0
C109707,451,1,1200.32,1
C109712,693,1,4200.0,3
C109714,277,1,83.68,1
C109724,666,1,5401.53,3
C109728,725,1,4801.28,3
C109734,967,1,162.64,0
C109754,762,1,1200.32,3
C109759,752,1,896.0,3
C109761,669,1,5401.53,3
C109763,515,1,4801.28,3
C109776,998,1,5.23,0
C109790,906,1,1200.32,0
C109795,854,1,300.08,0
C109808,905,1,1200.32,0
C109815,906,1,7502.0,0
C109820,659,1,47.07,3
C109827,756,1,365.94,3
C109831,756,1,2700.7200000000003,3
C109832,634,1,365.94,3
C109842,573,1,143.36,3
C109877,1024,1,300.08,0
C109880,723,1,5401.53,3
C109884,576,1,1200.32,3
C109885,424,1,293.25,1
C109894,1027,1,4801.28,0
C109904,1003,1,896.0,0
C109905,611,1,300.08,3
C109915,915,1,7502.0,0
C109923,761,1,2700.7200000000003,3
C109928,667,1,650.56,3
C109931,667,1,600.17,3
C109937,305,1,1200.32,1
C109939,422,1,2700.7200000000003,1
C109943,640,1,15.15,3
C109952,782,1,7502.0,0
C109957,547,1,143.36,3
C109964,819,1,2400.68,0
C109965,478,1,40.66,3
C109967,751,1,4801.28,3
C109968,1033,1,83.68,0
C109972,1007,1,896.0,0
C109975,390,1,1200.32,1
C109984,941,1,7502.0,0
C109993,787,1,4801.28,0
C109999,759,1,15004.25,2
C110001,660,1,300.08,3
C110029,1064,1,322.56,0
C110052,940,1,4200.0,0
C110072,785,1,5401.53,0
C110074,359,1,40.66,1
C110077,946,1,4801.28,0
C110084,482,1,1016.5,3
C110111,701,1,1016.5,3
C110113,216,1,60.6,1
C110117,548,1,322.56,3
C110142,396,1,130.75,1
C110156,515,1,47.07,3
C110158,419,1,105.57,1
C110164,609,1,1200.32,3
C110171,882,1,1016.5,0
C110177,1035,1,7502.0,0
C110182,456,1,4801.28,1
C110183,183,1,300.08,1
C110185,722,1,4801.28,3
C110189,276,1,11.73,1
C110197,756,1,300.08,3
C110223,817,1,2700.7200000000003,0
C110224,388,1,7502.0,1
C110232,396,1,7502.0,1
C110249,904,1,40.66,0
C110259,513,1,1200.32,3
C110260,153,1,47.07,1
C110270,819,1,4801.28,0
C110273,1026,1,20.92,0
C110274,693,1,600.17,3
C110278,690,1,26250.0,2
C110297,754,1,187.68,3
C110304,447,1,9602.72,2
C110306,63,1,9602.72,1
C110317,603,1,1050.0,3
C110339,576,1,2400.68,3
C110370,393,1,136.35000000000002,1
C110374,969,1,365.94,0
C110375,1056,1,5.23,0
C110376,358,1,15.15,1
C110378,395,1,11.73,1
C110389,336,1,5401.53,1
C110392,847,1,896.0,0
C110400,997,1,300.08,0
C110406,665,1,7502.0,3
C110411,516,1,322.56,3
C110431,879,1,242.4,0
C110446,458,1,11.73,1
C110449,390,1,573.44,1
C110454,1064,1,4801.28,0
C110458,1030,1,300.08,0
C110460,690,1,136.35000000000002,3
C110468,1058,1,4801.28,0
C110476,244,1,83.68,1
C110484,518,1,600.17,3
C110487,611,1,4801.28,3
C110489,1,1,1200.32,1
C110496,214,1,47.07,1
C110497,974,1,5.23,0
C110518,812,1,2700.7200000000003,0
C110520,303,1,7502.0,1
C110529,820,1,15.15,0
C110545,244,1,365.94,1
C110547,457,1,573.44,1
C110564,659,1,47.07,3
C110568,363,1,7502.0,1
C110569,935,1,5.23,0
C110577,732,1,15.15,3
C110578,275,1,35.84,1
C110588,660,1,378.75,3
C110600,388,1,26250.0,2
C110606,539,1,300.08,3
C110615,216,1,2400.68,1
C110619,788,1,83.68,0
C110620,365,1,16800.0,2
C110626,92,1,650.56,1
C110629,665,1,162.64,3
C110637,758,1,40.66,3
C110642,575,1,300.08,3
C110647,631,1,300.08,3
C110650,634,1,105.57,3
C110657,608,1,162.64,3
C110672,638,1,650.56,3
C110697,93,1,35.84,1
C110706,692,1,47.07,3
C110711,721,1,5.23,3
C110716,698,1,1200.32,3
C110717,784,1,322.56,0
C110754,944,1,300.08,0
C110755,662,1,378.75,3
C110762,821,1,600.17,0
C110771,909,1,7502.0,0
C110782,874,1,1200.32,0
C110784,511,1,130.75,3
C110786,783,1,40.66,0
C110791,428,1,2700.7200000000003,1
C110795,31,1,40.66,1
C110822,851,1,20.92,0
C110842,936,1,26250.0,2
C110843,936,1,365.94,0
C110853,450,1,4801.28,1
C110856,945,1,2700.7200000000003,0
C110861,761,1,40.66,3
C110866,547,1,1200.32,3
C110867,305,1,4801.28,1
C110868,510,1,1016.5,3
C110869,418,1,4801.28,1
C110871,913,1,4200.0,0
C110886,701,1,5.23,3
C110889,812,1,136.35000000000002,0
C110901,786,1,2700.7200000000003,0
C110915,695,1,5401.53,3
C110921,335,1,2700.7200000000003,1
C110959,483,1,60.6,3
C110963,976,1,5401.53,0
C110969,1,1,40.66,1
C110984,692,1,47.07,3
C110985,183,1,650.56,1
C110995,761,1,1016.5,3
C111013,601,1,9602.72,2
C111026,911,1,47.07,0
C111035,965,1,4801.28,0
C111056,935,1,130.75,0
C111057,692,1,7502.0,3
C111079,92,1,7502.0,1
C111088,997,1,300.08,0
C111099,937,1,300.08,0
C111108,448,1,2700.7200000000003,1
C111113,336,1,16800.0,2
C111140,245,1,573.44,1
C111156,481,1,1016.5,3
C111157,701,1,2700.7200000000003,3
C111164,935,1,136.35000000000002,0
C111167,214,1,322.56,1
C111176,276,1,162.64,1
C111189,732,1,11.73,3
C111208,1026,1,143.36,0
C111216,360,1,9602.72,2
C111223,31,1,1200.32,1
C111233,1057,1,300.08,0
C111236,721,1,20.92,3
C111240,488,1,187.68,3
C111244,1033,1,40.66,0
C111245,973,1,11.73,0
C111247,971,1,7502.0,0
C111251,510,1,4801.28,3
C111260,637,1,7502.0,3
C111272,884,1,4801.28,0
C111293,761,1,300.08,3
C111307,1006,1,365.94,0
C111309,700,1,896.0,3
C111310,638,1,300.08,3
C111317,793,1,1200.32,0
C111322,753,1,4200.0,3
C111349,637,1,1016.5,3
C111350,397,1,47.07,1
C111355,512,1,650.56,3
C111359,1,1,5.23,1
C111361,911,1,650.56,0
C111364,512,1,300.08,3
C111366,393,1,365.94,1
C111374,972,1,600.17,0
C111384,939,1,130.75,0
C111404,762,1,162.64,3
C111405,367,1,162.64,1
C111408,820,1,4801.28,0
C111420,694,1,322.56,3
C111421,937,1,1200.32,0
C111459,844,1,1016.5,0
C111463,123,1,2700.7200000000003,1
C111481,760,1,1200.32,3
C111483,662,1,365.94,3
C111500,184,1,2400.68,1
C111515,1027,1,322.56,0
C111524,906,1,15004.25,2
C111529,819,1,573.44,0
C111533,945,1,365.94,0
C111534,966,1,896.0,0
C111536,820,1,83.68,0
C111541,394,1,15004.25,2
C111553,450,1,1050.0,1
C111557,1030,1,4801.28,0
C111564,276,1,130.75,1
C111565,721,1,5401.53,3
C111566,633,1,300.08,3
C111578,426,1,2700.7200000000003,1
C111581,661,1,2700.7200000000003,3
C111590,877,1,26250.0,2
C111599,975,1,600.17,0
C111601,695,1,7502.0,3
C111604,754,1,20.92,3
C111613,885,1,83.68,0
C111614,1007,1,7502.0,0
C111623,540,1,162.64,3
C111626,514,1,4801.28,3
C111627,938,1,1200.32,0
C111628,1,1,46.92,1
C111629,939,1,300.08,0
C111635,726,1,300.08,3
C111644,793,1,7502.0,0
C111645,386,1,130.75,1
C111646,423,1,40.66,1
C111653,940,1,365.94,0
C111661,696,1,83.68,3
C111687,666,1,365.94,3
C111698,579,1,573.44,3
C111700,519,1,9602.72,2
C111704,482,1,896.0,3
C111720,1065,1,35.84,0
C111733,458,1,35.84,1
C111748,1028,1,2700.7200000000003,0
C111754,943,1,1050.0,0
C111756,814,1,300.08,0
C111762,420,1,9602.72,2
C111765,63,1,7502.0,1
C111767,946,1,35.84,0
C111781,879,1,896.0,0
C111788,999,1,35.84,0
C111789,967,1,9450.0,2
C111792,395,1,573.44,1
C111795,479,1,4801.28,1
C111803,425,1,1016.5,1
C111827,935,1,187.68,0
C111832,550,1,130.75,3
C111846,601,1,365.94,3
C111849,819,1,83.68,0
C111857,124,1,105.57,1
C111862,545,1,1200.32,3
C111867,885,1,7502.0,0
C111873,1004,1,130.75,0
C111890,788,1,5.23,0
C111897,426,1,300.08,1
C111906,972,1,7502.0,0
C111907,363,1,1200.32,1
C111915,545,1,322.56,3
C111929,363,1,16800.0,2
C111935,421,1,187.68,1
C111961,275,1,7502.0,1
C111981,1063,1,1016.5,0
C111983,756,1,5.23,3
C111987,1028,1,4801.28,0
C111988,936,1,187.68,0
C112011,845,1,322.56,0
C112012,638,1,300.08,3
C112021,450,1,9450.0,2
C112024,757,1,4200.0,3
C112027,965,1,187.68,0
C112051,1007,1,162.64,0
C112061,636,1,15004.25,2
C112063,515,1,365.94,3
C112071,448,1,7502.0,1
C112089,761,1,9602.72,2
C112091,425,1,2700.7200000000003,1
C112102,395,1,40.66,1
C112107,970,1,1200.32,0
C112112,483,1,20.92,3
C112113,812,1,378.75,0
C112119,304,1,4801.28,1
C112121,1060,1,40.66,0
C112132,669,1,143.36,3
C112142,669,1,130.75,3
C112153,483,1,7502.0,1
C112159,608,1,1200.32,3
C112161,751,1,143.36,3
C112162,426,1,300.08,1
C112164,912,1,2700.7200000000003,0
C112177,911,1,2700.7200000000003,0
C112185,823,1,35.84,0
C112223,786,1,16800.0,2
C112225,974,1,1200.32,0
C112229,63,1,2400.68,1
C112230,1029,1,60.6,0
C112239,998,1,7502.0,0
C112246,244,1,4801.28,1
C112257,1055,1,896.0,0
C112265,943,1,378.75,0
C112268,1004,1,9602.72,2
C112292,424,1,1200.32,1
C112297,388,1,20.92,1
C112301,943,1,300.08,0
C112308,214,1,105.57,1
C112316,751,1,242.4,3
C112319,245,1,7502.0,1
C112329,967,1,7502.0,0
C112341,570,1,1016.5,3
C112362,1064,1,83.68,0
C112363,570,1,2400.68,3
C112374,971,1,896.0,0
C112380,602,1,5401.53,3
C112391,543,1,1200.32,3
C112400,642,1,1200.32,3
C112430,393,1,322.56,1
C112432,245,1,143.36,1
C112441,610,1,130.75,3
C112446,640,1,136.35000000000002,3
C112452,698,1,15.15,3
C112458,854,1,300.08,0
C112485,759,1,9602.72,2
C112492,574,1,300.08,3
C112514,690,1,105.57,3
C112549,245,1,293.25,1
C112558,752,1,20.92,3
C112571,762,1,300.08,3
C112572,275,1,83.68,1
C112577,700,1,5.23,3
C112581,602,1,378.75,3
C112587,1003,1,20.92,0
C112611,487,1,600.17,3
C112613,1004,1,300.08,0
C112616,634,1,4200.0,3
C112629,334,1,7502.0,1
C112640,457,1,47.07,1
C112649,877,1,573.44,0
C112660,244,1,2700.7200000000003,1
C112677,904,1,4801.28,0
C112678,914,1,40.66,0
C112680,363,1,2400.68,1
C112683,880,1,650.56,0
C112686,999,1,1200.32,0
C112688,762,1,573.44,3
C112706,545,1,7502.0,3
C112711,697,1,1016.5,3
C112717,909,1,7502.0,0
C112719,541,1,83.68,3
C112721,514,1,11.73,3
C112724,904,1,130.75,0
C112734,661,1,1016.5,3
C112756,885,1,1200.32,0
C112793,601,1,600.17,3
C112794,244,1,16800.0,2
C112800,821,1,2700.7200000000003,0
C112802,547,1,1016.5,3
C112811,1032,1,650.56,0
C112813,548,1,1200.32,3
C112834,424,1,4801.28,1
C112847,423,1,300.08,1
C112856,422,1,5.23,1
C112876,943,1,7502.0,0
C112889,1,1,5.23,1
C112894,390,1,1050.0,1
C112895,727,1,136.35000000000002,3
C112899,1062,1,4801.28,0
C112903,549,1,9602.72,2
C112907,1063,1,5.23,0
C112914,1066,1,83.68,0
C112929,941,1,1200.32,0
C112937,640,1,573.44,3
C112938,393,1,1200.32,1
C112957,361,1,4801.28,1
C112959,422,1,300.08,1
C112960,1028,1,896.0,0
C112961,1024,1,1200.32,0
C112969,937,1,896.0,0
C112975,913,1,5.23,0
C112976,550,1,26250.0,2
C112982,451,1,9450.0,2
C112993,634,1,130.75,3
C113014,185,1,378.75,1
C113016,516,1,7502.0,3
C113025,360,1,5.23,1
C113044,456,1,4200.0,1
C113054,783,1,15004.25,2
C113061,515,1,15004.25,2
C113064,1026,1,35.84,0
C113065,276,1,300.08,1
C113067,603,1,1200.32,3
C113077,721,1,1016.5,3
C113079,509,1,300.08,3
C113081,793,1,650.56,0
C113086,544,1,162.64,3
C113093,478,1,300.08,3
C113098,845,1,1200.32,0
C113101,843,1,26250.0,2
C113104,542,1,40.66,3
C113112,366,1,573.44,1
C113124,1063,1,378.75,0
C113125,518,1,1200.32,3
C113136,610,1,1200.32,3
C113137,666,1,40.66,3
C113156,419,1,9602.72,2
C113160,884,1,322.56,0
C113168,1063,1,4801.28,0
C113170,1062,1,1016.5,0
C113171,183,1,600.17,1
C113185,636,1,9602.72,2
C113190,452,1,47.07,1
C113196,783,1,322.56,0
C113203,512,1,15004.25,2
C113204,2,1,4801.28,1
C113208,786,1,2700.7200000000003,0
C113210,485,1,1200.32,3
C113216,1,1,35.84,1
C113217,362,1,130.75,1
C113247,669,1,47.07,3
C113263,907,1,15004.25,2
C113264,791,1,4801.28,0
C113281,783,1,1200.32,0
C113286,519,1,2700.7200000000003,3
C113298,580,1,1200.32,3
C113305,1034,1,4801.28,0
C113306,905,1,4801.28,0
C113321,609,1,130.75,3
C113323,487,1,2400.68,3
C113334,970,1,2700.7200000000003,0
C113335,851,1,1200.32,0
C113341,1056,1,300.08,0
C113353,1028,1,650.56,0
C113361,572,1,4801.28,3
C113362,971,1,2700.7200000000003,0
C113377,367,1,2700.7200000000003,1
C113403,214,1,40.66,1
C113429,969,1,83.68,0
C113430,418,1,1016.5,1
C113435,93,1,300.08,1
C113441,426,1,40.66,1
C113444,541,1,9602.72,2
C113448,388,1,4801.28,1
C113449,1025,1,4801.28,0
C113455,885,1,130.75,0
C113459,366,1,2400.68,1
C113468,122,1,130.75,1
C113471,999,1,5401.53,0
C113475,754,1,300.08,3
C113477,884,1,896.0,0
C113484,915,1,187.68,0
C113497,600,1,15.15,3
C113505,1056,1,573.44,0
C113506,690,1,26250.0,2
C113510,425,1,650.56,1
C113521,419,1,5.23,1
C113547,365,1,365.94,1
C113555,762,1,5.23,3
C113571,814,1,5.23,0
C113576,664,1,1200.32,3
C113578,1061,1,2700.7200000000003,0
C113602,550,1,322.56,3
C113608,1059,1,378.75,0
C113609,908,1,26250.0,2
C113631,849,1,40.66,0
C113638,606,1,47.07,3
C113642,515,1,7502.0,3
C113651,1056,1,83.68,0
C113662,667,1,650.56,3
C113670,215,1,4801.28,1
C113677,454,1,365.94,1
C113678,93,1,2700.7200000000003,1
C113714,637,1,40.66,3
C113722,997,1,7502.0,0
C113730,543,1,600.17,3
C113742,520,1,162.64,3
C113748,244,1,7502.0,1
C113758,637,1,187.68,3
C113761,245,1,300.08,1
C113765,721,1,15004.25,2
C113770,969,1,16800.0,2
C113771,1058,1,7502.0,0
C113778,153,1,2700.7200000000003,1
C113780,571,1,7502.0,3
C113783,572,1,46.92,3
C113786,784,1,162.64,0
C113787,969,1,15004.25,2
C113794,448,1,4200.0,1
C113795,843,1,83.68,0
C113803,275,1,322.56,1
C113812,387,1,4801.28,1
C113813,691,1,40.66,3
C113817,786,1,136.35000000000002,0
C113830,882,1,1016.5,0
C113841,360,1,365.94,1
C113845,576,1,2700.7200000000003,3
C113860,579,1,7502.0,3
C113861,910,1,300.08,0
C113880,1033,1,650.56,0
C113893,848,1,83.68,0
C113897,1066,1,242.4,0
C113899,365,1,600.17,1
C113906,1029,1,300.08,0
C113929,520,1,40.66,3
C113950,1062,1,1016.5,0
C113951,965,1,16800.0,2
C113961,911,1,105.57,0
C113962,914,1,300.08,0
C113964,936,1,9602.72,2
C113968,854,1,16800.0,2
C113971,635,1,130.75,3
C113985,550,1,20.92,3
C113994,1059,1,83.68,0
C113998,725,1,4200.0,3
C114003,1058,1,2400.68,0
C114007,516,1,293.25,3
C114011,757,1,322.56,3
C114013,389,1,40.66,1
C114014,124,1,4801.28,1
C114026,940,1,7502.0,0
C114031,392,1,1200.32,1
C114040,882,1,322.56,0
C114052,363,1,322.56,1
C114059,756,1,2700.7200000000003,3
C114074,634,1,9602.72,2
C114083,786,1,2700.7200000000003,0
C114084,606,1,130.75,3
C114090,510,1,16800.0,2
C114095,640,1,650.56,3
C114096,936,1,83.68,0
C114106,611,1,650.56,3
C114112,185,1,2700.7200000000003,1
C114116,183,1,7502.0,1
C114117,694,1,26250.0,2
C114127,518,1,35.84,3
C114129,906,1,573.44,0
C114131,484,1,7502.0,1
C114136,904,1,136.35000000000002,0
C114157,603,1,2700.7200000000003,3
C114160,448,1,378.75,1
C114164,945,1,5.23,0
C114170,451,1,300.08,1
C114174,576,1,15004.25,2
C114188,696,1,15.15,3
C114189,968,1,162.64,0
C114196,660,1,1016.5,3
C114211,816,1,7502.0,0
C114222,1059,1,4801.28,0
C114224,967,1,2700.7200000000003,0
C114231,422,1,600.17,1
C114235,423,1,300.08,1
C114244,418,1,7502.0,1
C114246,244,1,130.75,1
C114250,1056,1,46.92,0
C114254,1005,1,9450.0,2
C114264,511,1,1200.32,3
C114287,820,1,5.23,0
C114288,483,1,15004.25,2
C114307,637,1,1016.5,3
C114310,723,1,2400.68,3
C114323,791,1,35.84,0
C114354,334,1,9450.0,2
C114355,660,1,4801.28,3
C114368,1026,1,46.92,0
C114377,335,1,83.68,1
C114402,851,1,7502.0,0
C114407,819,1,7502.0,0
C114408,603,1,5.23,3
C114419,881,1,2400.68,0
C114428,539,1,40.66,3
C114437,786,1,26250.0,2
C114440,2,1,130.75,1
C114461,937,1,365.94,0
C114488,396,1,16800.0,2
C114490,641,1,365.94,3
C114501,391,1,47.07,1
C114509,845,1,130.75,0
C114534,1028,1,105.57,0
C114541,541,1,20.92,3
C114550,454,1,143.36,1
C114552,576,1,47.07,3
C114564,512,1,20.92,3
C114580,822,1,46.92,0
C114581,793,1,300.08,0
C114585,845,1,5401.53,0
C114597,486,1,5.23,3
C114598,751,1,15004.25,2
C114606,246,1,600.17,1
C114621,914,1,896.0,0
C114626,479,1,2700.7200000000003,3
C114628,155,1,7502.0,1
C114631,453,1,130.75,1
C114634,245,1,60.6,1
C114643,244,1,365.94,1
C114646,488,1,1200.32,3
C114650,277,1,4801.28,1
C114657,479,1,35.84,3
C114662,393,1,47.07,1
C114675,513,1,130.75,3
C114676,423,1,365.94,1
C114690,907,1,143.36,0
C114692,793,1,5.23,0
C114697,722,1,2700.7200000000003,3
C114700,453,1,7502.0,1
C114706,452,1,4801.28,1
C114710,728,1,136.35000000000002,3
C114713,1056,1,20.92,0
C114719,847,1,300.08,0
C114720,942,1,2700.7200000000003,0
C114728,457,1,46.92,1
C114739,753,1,600.17,3
C114740,1006,1,7502.0,0
C114743,699,1,5401.53,3
C114752,639,1,4801.28,3
C114762,907,1,7502.0,0
C114775,1005,1,1200.32,0
C114800,543,1,2700.7200000000003,3
C114815,660,1,15004.25,2
C114819,124,1,300.08,1
C114823,1035,1,378.75,0
C114827,456,1,9602.72,2
